           2          25       3703.3195     0.070389660      0.58008926     0.080058878       1.4058334     0.085096054       6.2842965     0.052265298    -0.035972557    0.0044686629       4.4184935     0.032330379
           0          26       3710.9304     0.081636289       0.0000000       0.0000000       1.7492423     0.040866595       6.9014722     0.027568894    -0.035972557    0.0044686629       4.4184935     0.032330379
           2          26       3840.1707      0.15259042      0.73075936      0.16335985       1.7881901      0.10443743       5.5600579     0.065521720    -0.045427547    0.0064292604       4.3069427     0.040517227
           0          27       3847.4907      0.17312055       0.0000000       0.0000000       2.0463018     0.055724961       6.2893331     0.041463841    -0.045427547    0.0064292604       4.3069427     0.040517227
           2          27       3977.2405      0.45634850       1.0787547      0.29032821       1.8460993      0.14223233       5.0867289      0.17332078    -0.062679085    0.0081762491       4.1849546     0.056602298
           0          28       3984.3822      0.57125807       0.0000000       0.0000000       2.3388572     0.074637919       5.8006722      0.11665612    -0.062679085    0.0081762491       4.1849546     0.056602298
           2          28       4114.9473      0.33717176     -0.95779282      0.31318821       2.3165355     0.080781413       4.6596833     0.047727645    -0.048812090     0.010936387       4.0630155     0.049612168
           0          29       4121.9821      0.50470870       0.0000000       0.0000000       2.5162928      0.10846748       5.0460327      0.17295066    -0.048812090     0.010936387       4.0630155     0.049612168
           2          29       4251.5097      0.64050427     -0.18470022      0.12384071       2.7755331      0.10008541       4.1455966      0.13033392    -0.026365619     0.016416774       3.8446068     0.084340358
           0          30       4259.2674      0.65897719       0.0000000       0.0000000       2.5762317      0.15034214       4.6187571      0.22276291    -0.026365619     0.016416774       3.8446068     0.084340358
           2          30       4388.7685       1.1589751     -0.28984320      0.25230960       2.9323324      0.14353065       3.5536773      0.21611109    -0.013546039     0.022007554       3.8392299     0.094550295
           0          31       4395.3787      0.93097507       0.0000000       0.0000000       2.7497861      0.15599160       4.3263157      0.26733959    -0.013546039     0.022007554       3.8392299     0.094550295
           2          31       4526.5630       1.6089830      -1.8718258      0.23750709       2.8171384      0.27809768       3.2468955      0.20935617    -0.064856596     0.040276367       3.7132206      0.14467192
           0          32       4535.6531       1.4780747       0.0000000       0.0000000       3.0440381      0.21831274       3.9736120      0.27015845    -0.064856596     0.040276367       3.7132206      0.14467192
           3           8       1450.9887     0.011156341      0.40788408    0.0015549058      -3.6187971      0.40316353       4.0943566      0.11444057    -0.055739900     0.036926786       4.1540772    0.0051269101
           1           9       1472.8355    0.0062789495      0.39881185    0.0052068311      -2.7607243      0.19841290       5.2872931      0.20833391    -0.055739900     0.036926786       4.1540772    0.0051269101
           3           9       1591.5387     0.033721153      0.40698190    0.0015192379      -3.1756342       1.9462132       4.5782394       1.2924114    -0.066411226    0.0071571866       4.1107245    0.0039945561
           1          10       1612.7258    0.0061200494      0.40821389    0.0060886950      -2.1321552      0.11577568       5.5374730      0.13111043    -0.066411226    0.0071571866       4.1107245    0.0039945561
           3          10       1729.0951     0.016704819      0.39755255    0.0070970746      -1.4869823      0.24359986       4.0303867      0.20561830    -0.048683254     0.011752787       4.0843448    0.0056858474
           1          11       1749.2905    0.0075519173      0.39622717    0.0065560374      -1.6617291     0.080481752       5.8793480     0.097512459    -0.048683254     0.011752787       4.0843448    0.0056858474
           3          11       1865.3039     0.019471475      0.40342470    0.0066520495      -1.0486878      0.12455316       4.3362828      0.11989252    -0.035982720    0.0067185614       4.0681845    0.0060079030
           1          12       1885.0879    0.0087581787      0.38869968    0.0075368065      -1.2244665     0.060116373       6.2224716     0.074176199    -0.035982720    0.0067185614       4.0681845    0.0060079030
           3          12       2001.2646     0.017724319      0.41224073    0.0061766708     -0.83764496     0.097645357       4.6478989     0.096488365    -0.035674171    0.0045537429       4.0430304    0.0065550330
           1          13       2020.8077     0.010868151      0.40630525    0.0092641285     -0.83771114     0.050152828       6.4288656     0.061602870    -0.035674171    0.0045537429       4.0430304    0.0065550330
           3          13       2137.8231     0.019096887      0.40039337    0.0060775870     -0.60665851     0.075227174       4.9905873     0.076383547    -0.040718079    0.0033751236       4.0835177    0.0074615073
           1          14       2156.8157     0.014280300      0.38934039     0.013215359     -0.44530015     0.043035964       6.6566932     0.052246104    -0.040718079    0.0033751236       4.0835177    0.0074615073
           3          14       2273.5558     0.025581560      0.39342634    0.0083142370     -0.19599005     0.070023486       5.2387931     0.069413373    -0.030658147    0.0024060670       4.1118153    0.0091577195
           1          15       2292.0165     0.015504920      0.41217776     0.016085949     -0.18011510     0.035283125       7.0536329     0.044034745    -0.030658147    0.0024060670       4.1118153    0.0091577195
           3          15       2407.7019     0.024325560      0.39943372    0.0077142329    -0.079350912     0.059090386       5.6528516     0.058900229    -0.024526922    0.0018727276       4.2086231     0.010733016
           1          16       2425.6380     0.014992009      0.40784875     0.017498998    -0.059892626     0.030253846       7.5122313     0.038482614    -0.024526922    0.0018727276       4.2086231     0.010733016
           3          16       2541.7489     0.022652359      0.40119534    0.0076009433     0.012432567     0.051652078       6.2016961     0.052608567    -0.017277051    0.0015688835       4.3220871     0.012891127
           1          17       2559.2305     0.015137873      0.34501266     0.022982054     0.062409724     0.028118697       7.9160081     0.036293740    -0.017277051    0.0015688835       4.3220871     0.012891127
           3          17       2676.2405     0.021438311      0.38578343    0.0074161702     0.027797402     0.047005277       6.6552804     0.049146496    -0.011093933    0.0012315492       4.4489893     0.014997346
           1          18       2693.4195     0.013526664      0.43139797     0.015931687    -0.046415506     0.025499049       8.5667400     0.033996877    -0.011093933    0.0012315492       4.4489893     0.014997346
           3          18       2811.4318     0.019083320      0.39913153    0.0065124148    -0.047912984     0.044102698       7.1584449     0.047152715    -0.010975710    0.0011188957       4.6115743     0.016495767
           1          19       2828.2513     0.013267160      0.37431755     0.017946998   -0.0098712310     0.024490500       8.9327685     0.032820089    -0.010975710    0.0011188957       4.6115743     0.016495767
           3          19       2947.0598     0.017929870      0.39832752    0.0060573498    -0.072859959     0.041630632       7.5887977     0.045160905    -0.010311564    0.0010031767       4.7446260     0.018637254
           1          20       2963.4467     0.012686297      0.39836660     0.015945426    -0.045627423     0.023759014       9.3574109     0.032188502    -0.010311564    0.0010031767       4.7446260     0.018637254
           3          20       3082.4260     0.021594799      0.40501659    0.0073919616     0.092773896     0.043023743       7.5832748     0.045084040   -0.0095540495    0.0010355230       4.8685524     0.019118674
           1          21       3098.2930     0.013841043      0.44867501     0.017329140     0.087472649     0.022827543       9.4041954     0.030773992   -0.0095540495    0.0010355230       4.8685524     0.019118674
           3          21       3217.8657     0.024233251      0.40908116    0.0083453758      0.22705033     0.043930558       7.4891011     0.044448925   -0.0096000768    0.0011909103       4.8742917     0.020000177
           1          22       3233.3216     0.016656336      0.41319984     0.028526569      0.35291449     0.023826131       9.0980347     0.031162418   -0.0096000768    0.0011909103       4.8742917     0.020000177
           3          22       3353.5630     0.036806840      0.37086798     0.015690852      0.66310600     0.051595053       6.7808472     0.047435598    -0.013077755    0.0015424825       4.7826527     0.020340157
           1          23       3368.6937     0.021825311      0.54120756     0.038380619      0.66548529     0.024275907       8.5627581     0.030173119    -0.013077755    0.0015424825       4.7826527     0.020340157
           3          23       3489.6796     0.050036103      0.42497335     0.022475875      0.93397914     0.058812369       6.2125536     0.050036493    -0.019138771    0.0020274421       4.5878682     0.022374611
           1          24       3504.4042     0.029249756     -0.52023146      0.10474410       1.0721179     0.030371035       7.8915524     0.032560147    -0.019138771    0.0020274421       4.5878682     0.022374611
           3          24       3626.3037     0.074152785      0.45726199     0.045335401       1.3181894     0.076545168       5.4793177     0.058820874    -0.021702851    0.0025130308       4.4450694     0.022146291
           1          25       3640.5619     0.038755555     -0.35083714      0.23147898       1.4440576     0.011659173       7.2022420     0.015336899    -0.021702851    0.0025130308       4.4450694     0.022146291
           3          25       3762.7869      0.11397909   0.00017127325      0.21264614       1.9184460     0.061274976       4.6778462     0.036985085    -0.022721983    0.0040771280       4.2236831     0.028196780
           1          26       3777.0419     0.055976362     -0.56160410      0.15635777       1.7577716     0.030131636       6.5742727     0.026217068    -0.022721983    0.0040771280       4.2236831     0.028196780
           3          26       3900.0209      0.19714428      0.50347340      0.11820095       1.9814188      0.12396395       4.1569948     0.067877567    -0.028322907    0.0058016718       4.1612456     0.031305734
           1          27       3913.5123     0.080047847     -0.44860284      0.11426637       2.0919841     0.030566931       5.9383417     0.022178274    -0.028322907    0.0058016718       4.1612456     0.031305734
           3          27       4038.0369      0.45751319   0.00013401941      0.24758394       2.6127712      0.13398840       3.6013449     0.076368455    -0.029369450    0.0099086568       3.9342271     0.047631336
           1          28       4051.0265      0.12100129      0.30043222      0.15295863       2.3441026     0.041777882       5.3705403     0.022158506    -0.029369450    0.0099086568       3.9342271     0.047631336
           3          28       4174.1839      0.57498781     -0.85666071      0.16322726       1.7024149      0.77552414       2.9938797      0.29376565    -0.058243112     0.014053020       3.8654074     0.047100890
           1          29       4187.6197      0.19020979   -0.0022669417     0.057094352       2.7349947     0.056991684       4.9192034     0.018303227    -0.058243112     0.014053020       3.8654074     0.047100890
           3          29       4369.0787       4.4152088      -6.8291092      0.12370090       2.3792815       1.2504838       2.6762629      0.84882875     -0.13244540     0.044185219       3.5108782      0.18601942
           1          30       4325.5618      0.61195355     -0.57891797      0.17061132       3.0775183     0.042645315       4.4958870     0.017691845     -0.13244540     0.044185219       3.5108782      0.18601942
           3          30       4398.9814      0.64084785       17.455955      0.33107364       3.0355209      0.13956606       3.8481998      0.21756842     0.084554562     0.040553809       3.7951435      0.10303597
           1          31       4462.5888      0.36526355      -3.0698403      0.30506794       2.3214923      0.19221700       4.0337193     0.031415409     0.084554562     0.040553809       3.7951435      0.10303597
           3          31       4581.9906       18.276811       6.7087117      0.17893749       3.8989556      0.54432617       2.0673354      0.48878539    -0.016197997     0.027162527       3.2345301      0.22540446
           1          32       4599.7957      0.92369932       3.9645525      0.26143935       3.3135800     0.052083348       3.6941889     0.073329674    -0.016197997     0.027162527       3.2345301      0.22540446
